livable_surface,bedrooms,bathrooms,toilets,build_year,facades,number_of_floors,primary_energy_consumption,land_surface,latitude,longitude,nearest_city_distance_km,property_type,province,region,epc,building_state,kitchen_equipment,heating_type,new_construction,furnished,terrace,garden,swimming_pool,elevator,cellar,solar_panels,air_conditioning,has_parking,price,neighbourhood_price_index
,0.0,,1.0,1965.0,2.0,4.0,105.0,,51.3518822,3.2867606,,flatStudio,West Flanders,Flanders,B,B,Fully equipped,Gas,0,0,0,0,0,1,0,0,0,0,700.0,86.0
54.0,1.0,,,,,,,,51.21637,4.4171,,groundFloor,Antwerp,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,1418.0,71.3
70.0,1.0,,1.0,,2.0,,253.0,,50.50306681,3.66482346,21.33,flat,Hainaut,Wallonia,C,,,Gas,0,0,0,0,0,0,0,0,0,0,600.0,46.6
72.0,2.0,1.0,1.0,2016.0,3.0,2.0,124.0,,50.6454817,4.6490701,25.3,flat,Walloon Brabant,Wallonia,B,Excellent,Super equipped,Gas,0,0,1,0,0,0,0,0,0,1,1100.0,45.2
65.0,1.0,1.0,1.0,1990.0,,2.0,155.0,,50.6850324,4.693537399999999,,flat,Walloon Brabant,Wallonie,B,A,Fully equipped,Electricity,0,0,1,0,0,0,0,0,0,1,915.0,42.3
91.0,2.0,1.0,1.0,2019.0,4.0,,89.0,,50.6085272,5.733738,9.29,flat,Liège,Wallonia,B,Excellent,Super equipped,Gas,0,0,1,0,0,1,1,0,0,1,875.0,16.1
82.0,2.0,1.0,1.0,,2.0,2.0,144.0,,50.0838785,5.6677824,56.82,flat,Luxembourg,Wallonia,B,Fully renovated,Fully equipped,Fuel oil,0,0,0,0,0,0,0,0,0,1,700.0,22.3
55.0,2.0,1.0,,2006.0,,3.0,106.0,,51.0501369,3.7337202,1.23,flat,East Flanders,Flanders,B,Normal,Fully equipped,Gas,0,0,0,0,0,0,0,0,0,0,850.0,38.9
83.0,2.0,1.0,,,,3.0,44.0,,51.1515392,3.6085592,13.22,flat,East Flanders,Flanders,A,Normal,,,0,0,1,0,0,1,0,1,0,0,900.0,28.3
,2.0,1.0,1.0,,2.0,,267.0,,50.4896426,3.9672029,,house,Hainaut,Wallonie,D,B,,Gas,0,0,1,0,0,0,1,0,0,0,850.0,38.2
155.0,3.0,1.0,,,,,,,51.0291193,4.6411201,,house,Antwerp,Flanders,D,,,,0,0,0,0,0,0,0,0,0,0,1180.0,27.6
112.0,2.0,1.0,1.0,,,2.0,390.0,,50.4137601,4.4569608,,flat,Hainaut,Wallonie,E,,Fully equipped,Gas,0,0,0,0,0,0,0,0,0,0,795.0,27.7
161.0,3.0,1.0,,,,,,,50.816174,4.3788409,,flat,Brussels,Brussels,C,,,,0,0,0,0,0,0,0,0,0,0,3200.0,79.6
81.0,1.0,1.0,1.0,1958.0,2.0,5.0,274.0,,50.8,4.3333333,5.32,flat,Brussels,Brussels,E,Fully renovated,Super equipped,Gas,0,0,1,0,0,1,1,0,0,0,1275.0,69.9
81.0,2.0,1.0,1.0,,,,45.0,,51.21837,4.3638275,,flat,Antwerp,Flanders,A,B,,,0,0,1,0,0,1,0,0,0,1,1225.0,56.3
135.0,3.0,2.0,3.0,,2.0,,221.0,255.0,50.75732,4.331898,10.02,house,Flemish Brabant,Flanders,C,Normal,,Gas,0,0,1,1,0,0,0,0,0,1,1850.0,56.6
121.0,2.0,1.0,1.0,1964.0,,14.0,132.0,,50.8474969,4.4312959,5.72,flat,Brussels,Brussels,C,,Super equipped,Gas,0,0,1,0,0,1,0,0,0,0,1300.0,88.1
234.0,5.0,1.0,0.0,,,3.0,,82.0,50.8111329,4.3406201,,,Brussels,Brussels,E,B,Super equipped,Gas,0,0,0,1,0,0,0,0,0,1,2950.0,70.3
183.0,2.0,1.0,2.0,,,5.0,190.0,,50.8375996,4.4049459,,flat,Brussels,Brussels,D,A,Super equipped,Gas,0,0,1,0,0,1,0,0,0,0,2800.0,64.4
78.0,2.0,1.0,1.0,,,,461.0,,51.0372795,3.7139826,,flat,East Flanders,Flanders,E,,,Gas,0,0,1,0,0,0,0,0,0,0,850.0,50.7
54.0,1.0,1.0,,,,,,,51.2265014,2.9227437,,flat,West Flanders,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,750.0,44.6
61.0,2.0,1.0,,,,,,,51.267564,3.0295494,,flat,West Flanders,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,3226.0,42.0
,,,,,,,,,50.8357452,4.3122232,,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,1600.0,77.8
80.0,2.0,1.0,1.0,,2.0,3.0,,,50.86565599999999,4.3270705,,flat,Brussels,Brussels,,,Partially equipped,,0,0,0,0,0,0,1,0,0,0,1150.0,69.0
88.0,2.0,1.0,1.0,,2.0,4.0,165.0,,50.8300188,4.3814414,,flat,Brussels,Brussels,D,A,Fully equipped,Fuel oil,0,0,1,0,0,1,0,0,0,0,1300.0,68.1
50.0,2.0,1.0,,,,,,,50.24523,4.91597,,chalet,Namur,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,820.0,37.5
120.0,2.0,2.0,2.0,,2.0,3.0,129.0,,50.8427501,4.3515499,0.45,flat,Brussels,Brussels,C,Fully renovated,Super equipped,Gas,0,0,1,0,0,0,0,0,0,0,2000.0,87.1
,1.0,1.0,,,2.0,1.0,126.0,,50.4671722,4.8594482,0.88,flatStudio,Namur,Wallonia,B,Normal,,,0,0,0,0,0,0,0,0,0,0,530.0,45.0
,2.0,1.0,,,3.0,1.0,,,50.2612142,4.907942,,house,Namur,Wallonie,A,A,Fully equipped,,0,0,1,0,0,0,0,0,0,0,1050.0,37.5
32.0,,1.0,,,,,,,50.8597676,4.3777538,,flatStudio,Brussels,Brussels,B,,,,0,0,0,0,0,0,0,0,0,0,850.0,78.5
132.0,2.0,1.0,2.0,,,,28.0,,51.19719,4.467086,5.13,house,Antwerp,Flanders,A,Excellent,,Gas,0,0,1,0,0,0,0,1,0,0,1300.0,51.8
77.0,2.0,1.0,1.0,2022.0,2.0,1.0,76.0,,50.4037394,3.8824531,7.67,flat,Hainaut,Wallonia,A,,Partially equipped,,0,0,1,0,0,0,0,1,0,0,850.0,20.1
188.0,4.0,1.0,2.0,,3.0,,206.0,725.0,50.40872050000001,6.1154951,,house,Liège,Wallonie,C,A,,Fuel oil,0,0,1,1,0,0,1,0,0,0,1200.0,14.0
449.0,5.0,4.0,,,,,,,50.8145623,4.3577008,,masterHouse,Brussels,Brussels,D,,,,0,0,0,0,0,0,0,0,0,0,4500.0,76.3
,1.0,1.0,1.0,1965.0,,,200.0,,51.2016146,4.4143256,2.14,flat,Antwerp,Flanders,B,,,Gas,0,0,0,0,0,1,0,0,0,0,820.0,85.1
206.0,3.0,2.0,,,,,,,50.7575115,4.4922563,,house,Flemish Brabant,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,1700.0,33.7
130.0,2.0,1.0,,,,,,,50.8841362,4.3223644,,house,Brussels,Brussels,G,,,,0,0,0,0,0,0,0,0,0,0,1800.0,66.0
109.0,3.0,,,,2.0,,123.0,70.0,50.5621578,4.1569074,,house,Hainaut,Wallonie,B,A,,Gas,0,0,1,0,0,0,0,0,0,0,1200.0,32.3
68.0,2.0,1.0,,,,,,,51.2197612,2.9088286,,flat,West Flanders,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,850.0,46.5
38.0,0.0,,,,,,,,50.8272193,4.3283076,,flatStudio,Brussels,Brussels,,,Not equipped,,0,0,0,0,0,0,1,0,0,0,900.0,79.6
90.0,2.0,1.0,2.0,2019.0,,3.0,43.0,,50.8,4.3333333,5.32,flat,Brussels,Brussels,A,Excellent,,,0,0,1,0,0,1,0,0,0,1,1500.0,69.9
106.0,2.0,2.0,2.0,2014.0,2.0,24.0,,,50.8427501,4.3515499,0.45,flat,Brussels,Brussels,,Normal,Super equipped,Gas,0,0,1,0,0,1,1,0,0,0,1800.0,87.1
90.0,2.0,1.0,,,,,,,50.4493389,3.9531341,,flat,Hainaut,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,780.0,37.1
87.0,2.0,1.0,1.0,1971.0,2.0,,322.0,,50.8212145,3.2578594,,flat,West Flanders,Flanders,D,B,Super equipped,,0,0,1,0,0,1,0,0,0,1,850.0,18.2
142.0,4.0,1.0,,,,,,,50.73615,3.22604,,house,Hainaut,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,950.0,8.8
144.0,3.0,1.0,,2004.0,4.0,,179.0,,50.3340885,5.6792092,30.49,house,Luxembourg,Wallonia,C,Normal,Super equipped,Fuel oil,0,0,1,1,0,0,0,0,0,1,1100.0,30.0
161.0,4.0,1.0,2.0,,4.0,,380.0,,50.6676528,4.5914309,24.81,house,Walloon Brabant,Wallonia,E,,,Gas,0,0,1,1,0,0,1,0,0,0,1700.0,35.7
108.0,2.0,1.0,1.0,,2.0,10.0,119.0,,50.6288066,5.570418,,flat,Liège,Wallonie,B,,Fully equipped,Gas,0,0,1,0,0,1,1,0,0,0,850.0,56.9
37.0,1.0,1.0,1.0,,,,170.0,,51.2037695,4.4112637,1.84,flatStudio,Antwerp,Flanders,B,New,,,0,1,1,0,0,1,0,0,0,0,670.0,82.1
194.0,3.0,1.0,,,2.0,,275.0,,51.1569471,4.9863979,,house,Antwerp,Flanders,C,A,Partially equipped,Gas,0,0,1,0,0,0,1,0,0,0,1250.0,33.1
206.0,3.0,2.0,,,,,,,50.81342901,4.42791279,,flat,Brussels,Brussels,G,,,,0,0,0,0,0,0,0,0,0,0,1795.0,74.2
,2.0,,1.0,2022.0,,3.0,,,50.60905229999999,4.152589,,groundFloor,Hainaut,Wallonie,B,A,Super equipped,Gas,0,0,1,1,0,1,1,0,0,1,1120.0,25.2
90.0,2.0,1.0,1.0,,2.0,,188.0,,50.4010135,3.8197566,11.34,flat,Hainaut,Wallonia,C,Excellent,Fully equipped,Gas,0,0,0,0,0,0,0,0,0,1,690.0,20.4
,3.0,1.0,2.0,2026.0,4.0,,63.0,,50.7722709,4.5711666,,house,Flemish Brabant,Flanders,A,A,Super equipped,,0,0,1,0,0,0,0,0,0,1,1850.0,27.6
18.0,,,,,,,,,50.8426395,4.4262126,5.38,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,1130.0,76.9
76.0,2.0,1.0,,,,,,,50.8420969,4.3481248,,flat,Brussels,Brussels,F,,,,0,0,0,0,0,0,0,0,0,0,1590.0,86.7
30.0,1.0,1.0,1.0,,2.0,3.0,,,50.8569755,4.3193694,2.43,duplex,Brussels,Brussels,,New,Super equipped,,0,0,0,0,0,0,0,0,0,0,950.0,68.7
120.0,3.0,1.0,2.0,,4.0,1.0,526.0,248.0,50.5223315,5.2486071,,,Liège,Wallonie,G,B,Partially equipped,Gas,0,0,1,1,0,0,1,0,0,1,950.0,24.4
,2.0,,,,,,,,50.4267259,6.2053573,,flat,Liège,Wallonie,B,,,,0,0,0,0,0,0,0,0,0,0,890.0,20.9
95.0,2.0,1.0,1.0,1990.0,3.0,,234.0,,51.069682,5.086256,,flat,Limburg,Flanders,C,B,Fully equipped,Gas,0,0,0,0,0,1,0,0,0,1,790.0,30.0
60.0,,1.0,,,,,,,50.8471756,4.3953913,,flatStudio,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,800.0,77.7
,2.0,2.0,2.0,2014.0,,6.0,129.0,,51.3494436,3.2885128,,flat,West Flanders,Flanders,B,A,,,0,0,1,0,0,1,0,0,0,0,1550.0,86.0
70.0,1.0,1.0,,,,,,,50.6740708,4.6110289,,flat,Walloon Brabant,Wallonia,D,,,,0,0,0,0,0,0,0,0,0,0,900.0,65.3
103.0,2.0,1.0,1.0,2023.0,2.0,,,,51.099089,3.9849695,,house,East Flanders,Flanders,A+,A,Fully equipped,Gas,0,0,1,0,0,0,0,0,0,1,960.0,13.6
150.0,3.0,1.0,2.0,2025.0,3.0,,73.0,250.0,50.7165844,4.8668644,,house,Walloon Brabant,Wallonie,A,A,Fully equipped,,0,0,1,0,0,0,0,0,0,1,1350.0,33.7
105.0,2.0,1.0,2.0,2023.0,3.0,,94.0,,50.40735420000001,4.3245945,,flat,Hainaut,Wallonie,B,A,Fully equipped,Gas,0,0,1,1,0,1,0,0,0,1,935.0,25.8
98.0,2.0,2.0,1.0,1912.0,2.0,,70.0,,50.8507565,4.3534996,,flat,Brussels,Brussels,B,B,Super equipped,Gas,0,0,1,0,0,1,0,0,0,0,1375.0,87.2
123.0,2.0,1.0,,,,,,,50.4737086,4.1854972,,duplex,Hainaut,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,825.0,22.2
89.0,2.0,1.0,1.0,1957.0,3.0,4.0,235.0,,50.8483417,4.40453148,3.84,flat,Brussels,Brussels,E,,,Gas,0,0,1,0,0,1,0,0,0,0,1400.0,93.3
75.0,2.0,1.0,,,,,,,50.4621922,4.369541,,groundFloor,Hainaut,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,925.0,32.1
242.0,5.0,2.0,2.0,,,5.0,176.0,,50.49095205,5.86467906,11.14,penthouse,Liège,Wallonia,C,Normal,,Gas,0,0,1,0,0,1,0,0,0,0,1800.0,12.2
170.0,3.0,1.0,1.0,,2.0,2.0,,575.0,50.8211635,3.2288338,,house,West Flanders,Flanders,B,A,Fully equipped,,0,0,1,1,0,0,0,0,0,0,1250.0,22.5
100.0,2.0,2.0,2.0,,2.0,4.0,256.0,,50.9281378,5.3377532,0.28,flat,Limburg,Flanders,C,,Fully equipped,Gas,0,1,1,0,0,1,0,0,1,0,1100.0,22.9
59.0,1.0,1.0,,,,,,,49.6980732,5.8221116,,flat,Luxembourg,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,705.0,42.3
102.0,2.0,,1.0,2025.0,,3.0,,,50.7196134,5.373053,16.37,flat,Liège,Wallonia,,New,,Fuel oil,0,0,1,0,0,1,0,0,0,1,1050.0,22.3
,,,,,,,,,50.823242,4.351252,,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,980.0,79.0
120.0,2.0,1.0,,,,,,,50.3999605,4.4266922,,penthouse,Hainaut,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,700.0,18.8
,,,,,,,,,50.8523006,4.3545209,0.7,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,870.0,84.9
92.0,2.0,1.0,,1968.0,2.0,8.0,159.0,,50.64262,5.589427,1.16,flat,Liège,Wallonia,B,,,,0,0,1,0,0,1,0,0,0,0,795.0,20.1
85.0,2.0,1.0,1.0,2017.0,2.0,5.0,91.0,,50.8491967,4.3395333,0.78,flat,Brussels,Brussels,B,Excellent,Super equipped,Gas,0,0,1,0,0,1,1,0,0,1,1350.0,70.4
139.0,2.0,1.0,2.0,,2.0,1.0,145.0,,50.3493454,5.5623974,26.41,flat,Luxembourg,Wallonia,B,Normal,Partially equipped,Gas,0,0,0,1,0,0,0,1,1,1,700.0,30.0
63.0,1.0,1.0,1.0,1915.0,2.0,3.0,187.0,,50.8206334,4.3880549,,duplex,Brussels,Brussels,D,A,Super equipped,Gas,0,0,0,0,0,1,0,0,0,0,1250.0,77.5
188.0,2.0,1.0,,,,,,,51.0242485,3.1452685,,duplex,West Flanders,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,740.0,6.2
,2.0,,,,,,,,50.5979749,5.631010799999999,,flat,Liège,Wallonie,B,,,Gas,0,0,0,0,0,0,0,0,0,0,960.0,30.0
211.0,2.0,1.0,,1960.0,2.0,3.0,237.0,,51.2155447,3.2180209,,house,West Flanders,Flanders,C,B,Fully equipped,Gas,0,0,1,1,0,0,0,0,0,1,1400.0,22.0
300.0,4.0,3.0,3.0,1898.0,,2.0,,,50.82595,4.50775,11.32,house,Flemish Brabant,Flanders,,New,,,0,0,1,1,0,0,0,0,0,0,3950.0,59.7
,,,,,,,,,50.8262449,4.3413801,2.35,flat,Brussels,Brussels,,,,,0,1,1,0,0,0,0,0,0,0,2150.0,70.9
200.0,3.0,3.0,,1960.0,,,171.0,,50.85171,4.38667,2.64,triplex,Brussels,Brussels,D,Excellent,,,0,0,1,1,0,0,0,0,0,0,2750.0,59.1
80.0,2.0,1.0,,,2.0,,,,50.3991432,4.4268191,1.81,flat,Hainaut,Wallonia,,Normal,Fully equipped,Fuel oil,0,0,1,0,0,1,1,0,0,0,750.0,16.4
150.0,3.0,1.0,3.0,,4.0,2.0,,1700.0,50.6348554,4.6107385,26.21,villa,Walloon Brabant,Wallonia,,Normal,,Fuel oil,0,0,1,1,0,0,0,1,0,1,1675.0,38.3
150.0,4.0,1.0,,,2.0,2.0,,300.0,50.3504903,5.4902975,,house,Luxembourg,Wallonie,,,,Fuel oil,0,0,0,1,0,0,0,0,0,1,1000.0,30.0
95.0,2.0,1.0,1.0,1920.0,2.0,2.0,366.0,,51.1784919,4.8275128,,house,Antwerp,Flanders,D,B,Not equipped,Gas,0,0,0,0,0,0,1,0,0,1,1100.0,21.8
96.0,2.0,1.0,,,,,,,50.5544163,4.3145817,,flat,Walloon Brabant,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,1100.0,41.4
72.0,1.0,1.0,1.0,1964.0,2.0,4.0,231.0,,50.847913,4.4175591,4.75,flat,Brussels,Brussels,E,Excellent,Super equipped,Fuel oil,0,0,1,0,0,1,1,0,0,0,1050.0,55.0
43.0,0.0,1.0,1.0,2016.0,,8.0,88.0,,50.8576268,4.4324201,,flatStudio,Brussels,Brussels,B,A,Super equipped,Gas,0,0,0,0,0,1,0,0,0,1,950.0,88.1
235.0,4.0,1.0,3.0,2000.0,,1.0,296.0,2894.0,51.2326079,4.8290584,,villa,Antwerp,Flanders,C,,Fully equipped,Fuel oil,0,0,1,0,0,0,0,0,0,1,1750.0,18.3
,3.0,1.0,1.0,1972.0,,,267.0,,50.8502672,5.4839605,12.81,flat,Limburg,Flanders,C,,,Fuel oil,0,0,1,0,0,0,0,0,0,0,925.0,25.0
105.0,2.0,2.0,,,,,,,50.8217364,4.3689859,,flat,Brussels,Brussels,C,,,,0,0,0,0,0,0,0,0,0,0,1520.0,54.3
50.0,,1.0,,,,,,,50.8304789,4.3594409,,flatStudio,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,1400.0,84.9
75.0,2.0,1.0,1.0,,4.0,,185.0,,50.7936956,4.3326504,6.02,flat,Brussels,Brussels,D,Fully renovated,,Gas,0,0,1,0,0,1,0,0,0,0,1250.0,59.1
175.0,2.0,1.0,2.0,,3.0,1.0,135.0,580.0,51.0202545,3.6670414,,house,East Flanders,Flanders,B,A,Super equipped,Gas,0,0,1,1,0,0,1,0,0,1,1495.0,38.4
211.0,3.0,1.0,2.0,,,5.0,,,50.8127665,4.3872538,,penthouse,Brussels,Brussels,,A,Super equipped,Gas,0,0,1,0,0,1,1,0,1,1,3850.0,76.5
252.0,3.0,1.0,2.0,1973.0,4.0,,435.0,,50.8770743,4.4804525,,house,Flemish Brabant,Flanders,E,,Fully equipped,Gas,0,0,1,0,0,0,1,0,0,1,1700.0,54.0
97.0,2.0,,,,2.0,,183.0,,51.17281,4.312491,8.13,flat,East Flanders,Flanders,B,Normal,,Gas,1,0,0,0,0,0,0,0,0,0,875.0,50.5
65.0,2.0,1.0,,,,3.0,,,51.2283886,4.3787147,1.93,flat,Antwerp,Flanders,,,,,0,0,1,0,0,0,0,0,0,0,1977.0,55.1
70.0,2.0,1.0,1.0,,4.0,,424.0,,50.6365628,4.6127019,,groundFloor,Walloon Brabant,Wallonie,E,A,Super equipped,Electricity,0,0,1,0,0,0,0,0,0,0,1000.0,42.2
99.0,2.0,1.0,1.0,,,,143.0,,51.32061,4.433742,11.46,flat,Antwerp,Flanders,B,Normal,,Gas,0,0,0,0,0,0,0,0,0,0,980.0,25.2
,1.0,1.0,,,2.0,2.0,,,50.6388817,5.579548,,flat,Liège,Wallonie,,,Fully equipped,,0,0,1,0,0,0,1,0,0,0,880.0,30.0
96.0,2.0,,2.0,1974.0,4.0,12.0,200.0,,50.8552769,4.4467937,,flat,Flemish Brabant,Flanders,B,A,Fully equipped,Electricity,0,0,1,0,1,1,0,0,0,1,1450.0,83.5
60.0,1.0,1.0,1.0,,,3.0,344.0,,50.86744,4.37727,3.0,flat,Brussels,Brussels,F,,,Fuel oil,0,0,0,0,0,0,0,0,0,0,950.0,70.4
405.0,4.0,3.0,4.0,1980.0,3.0,1.0,193.0,2042.0,50.7903163,4.3596943,,villa,Brussels,Brussels,D,A,Super equipped,Gas,0,0,1,1,0,0,1,0,0,1,4500.0,53.3
262.0,3.0,2.0,,,3.0,,375.0,280.0,50.8,4.3333333,5.32,house,Brussels,Brussels,G,,,Gas,0,0,1,1,0,0,0,0,0,0,3500.0,69.9
204.0,4.0,1.0,2.0,2015.0,2.0,2.0,174.0,282.0,51.0237182,3.8655555,,house,East Flanders,Flanders,B,A,,Gas,0,0,1,0,0,0,0,0,0,1,1350.0,19.5
114.0,2.0,1.0,1.0,1977.0,,5.0,655.0,,50.826078,4.4056582,4.54,flat,Brussels,Brussels,G,Normal,Super equipped,Gas,0,0,1,1,0,1,1,0,0,1,1420.0,67.8
129.0,3.0,1.0,2.0,1962.0,2.0,5.0,210.0,,50.627927,5.56615684,1.98,flat,Liège,Wallonia,C,,,,0,0,1,0,0,1,0,0,0,0,990.0,56.9
100.0,2.0,1.0,1.0,2000.0,,,228.0,,51.10113339999999,4.4125882,,flat,Antwerp,Flanders,C,B,,,0,0,1,0,0,1,0,0,0,0,1030.0,46.4
567.0,7.0,4.0,5.0,,3.0,2.0,89.0,,50.4540439,3.9419654,,house,Hainaut,Wallonie,B,A,Not equipped,Fuel oil,0,0,0,0,0,0,0,0,0,0,3250.0,40.1
90.0,3.0,1.0,1.0,1965.0,2.0,8.0,195.0,,50.8390345,4.3556747,,flat,Brussels,Brussels,D,A,Super equipped,Gas,0,0,1,0,0,1,1,0,0,0,1500.0,81.3
105.0,2.0,1.0,,,,,,,50.83848,4.45089,,flat,Brussels,Brussels,C,,,,0,0,0,0,0,0,0,0,0,0,1450.0,76.9
77.0,1.0,1.0,,,,,,,50.7364192,5.702668,,flat,Liège,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,900.0,23.8
114.0,2.0,1.0,,2008.0,,8.0,,,50.8703153,4.3835987,3.53,flat,Brussels,Brussels,,Excellent,,Gas,0,0,1,0,0,0,0,0,0,0,1300.0,57.3
,4.0,1.0,3.0,,2.0,2.0,,,50.6284825,5.5551704,,house,Liège,Wallonie,D,A,Fully equipped,Gas,0,0,1,1,0,0,1,0,0,0,475.0,45.0
100.0,3.0,1.0,2.0,,,5.0,,,50.8045439,4.388509,5.42,flat,Brussels,Brussels,,,,Gas,0,0,1,0,0,1,0,0,0,0,1490.0,73.1
277.0,3.0,1.0,2.0,2025.0,4.0,,7.0,,50.9006641,4.8087063,,house,Flemish Brabant,Flanders,A,A,Super equipped,,0,0,1,0,0,0,1,0,0,1,1700.0,43.3
107.0,3.0,,,,,,,,50.74087,3.203209,,house,Hainaut,Wallonia,D,,,,0,0,0,0,0,0,0,0,0,0,800.0,9.5
57.0,1.0,1.0,1.0,,2.0,5.0,222.0,,50.8483351,4.365511,,flat,Brussels,Brussels,E,B,Not equipped,Gas,0,0,0,0,0,1,0,0,0,0,800.0,96.6
190.0,4.0,2.0,2.0,1960.0,4.0,2.0,,,50.66061422726464,4.5341900272667175,,villa,Walloon Brabant,Wallonie,C,A,,Gas,0,0,0,0,0,0,1,0,0,1,1950.0,40.9
180.0,3.0,1.0,2.0,1994.0,4.0,,255.0,,51.20462329999999,5.137350899999999,,house,Antwerp,Flanders,C,B,Fully equipped,Gas,0,0,0,0,0,0,1,0,0,1,1150.0,33.7
75.0,1.0,1.0,1.0,,,4.0,202.0,,50.6107057,4.1360702,,flat,Hainaut,Wallonie,C,,Super equipped,,0,0,1,0,0,1,0,0,0,1,840.0,23.9
124.0,2.0,1.0,1.0,,,,95.0,,50.1500253,4.3282168,30.15,flat,Hainaut,Wallonia,B,Normal,,Gas,0,0,1,0,0,0,0,0,0,1,890.0,15.6
73.0,1.0,1.0,,,,,,,50.6786983,5.5589734,,flat,Liège,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,800.0,27.1
,,,,,,,,,50.8755857,4.3766113,,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,1250.0,69.6
88.0,2.0,1.0,1.0,,2.0,5.0,157.0,,50.8347235,4.3558039,1.39,flat,Brussels,Brussels,D,Normal,Super equipped,Gas,0,1,1,0,0,1,0,0,0,0,1600.0,92.5
103.0,2.0,2.0,,,2.0,,371.0,,50.8214126,4.508401800000001,,house,Flemish Brabant,Flanders,D,A,Super equipped,Gas,0,0,1,1,0,0,0,0,0,0,1650.0,45.0
47.0,,,,,1.0,,80.0,,50.5163073,3.9198841,7.37,flat,Hainaut,Wallonia,A,,,Gas,0,0,1,0,0,0,0,0,0,1,640.0,30.0
135.0,3.0,1.0,,,,,,,50.873207,4.3250382,,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,1500.0,66.6
190.0,4.0,2.0,3.0,1966.0,2.0,,173.0,99.0,50.87868659999999,4.709178,,house,Flemish Brabant,Flanders,B,B,Fully equipped,Gas,0,0,1,1,0,0,1,0,0,0,1800.0,63.5
48.0,1.0,1.0,1.0,,2.0,3.0,770.0,,50.8,4.3333333,5.32,flatStudio,Brussels,Brussels,G,Normal,Super equipped,,0,0,1,0,0,0,0,0,0,0,900.0,69.9
,1.0,1.0,1.0,,,,90.0,,51.2156257,4.4148266,,flat,Antwerp,Flanders,A,B,,,0,0,0,0,0,1,0,0,0,0,1100.0,74.7
175.0,3.0,,3.0,,,2.0,,,50.814044,4.3239778,,house,Brussels,Brussels,G,B,Not equipped,,0,0,1,0,0,0,0,0,0,1,2800.0,74.0
40.0,0.0,1.0,1.0,2001.0,2.0,4.0,,,50.842365,4.423892,5.22,flatStudio,Brussels,Brussels,,Fully renovated,Super equipped,Gas,0,0,1,1,0,1,1,0,0,1,900.0,75.7
45.0,1.0,1.0,,,,,,,50.3705544,5.4659721,,flat,Luxembourg,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,600.0,30.0
58.0,1.0,1.0,1.0,1967.0,2.0,7.0,587.0,,50.8700687,4.3436606,2.64,flat,Brussels,Brussels,G,Fully renovated,Partially equipped,,0,0,1,0,0,1,0,0,0,0,990.0,64.2
108.0,2.0,1.0,1.0,,,3.0,110.0,,50.4126142,4.164874699999999,,flat,Hainaut,Wallonie,B,A,Super equipped,Gas,0,0,1,0,0,1,0,0,0,1,990.0,11.4
81.0,2.0,1.0,1.0,2018.0,,8.0,60.0,,50.8301436,4.3402184,1.96,flat,Brussels,Brussels,B,New,Super equipped,Gas,0,0,0,0,0,1,1,0,0,1,1675.0,77.4
68.0,1.0,1.0,1.0,,,,156.0,,51.2091339,4.3877529,,flat,Antwerp,Flanders,B,A,,Gas,0,0,0,0,0,0,0,0,0,0,980.0,67.6
204.0,3.0,2.0,,,,,,,50.4657296,3.9565205,,house,Hainaut,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,1450.0,46.5
250.0,4.0,,,,,,,,51.0600304,3.4530176,,house,East Flanders,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,895.0,15.3
148.0,3.0,1.0,2.0,,4.0,,179.0,,50.5489881,3.732327,19.03,flat,Hainaut,Wallonia,C,,Super equipped,Gas,0,0,0,0,0,0,0,0,0,0,900.0,18.9
79.0,1.0,1.0,1.0,1950.0,2.0,1.0,326.0,250.0,50.3820711,4.3536714,7.19,house,Hainaut,Wallonia,D,Normal,Partially equipped,,0,0,1,1,0,0,1,0,0,0,600.0,25.8
