livable_surface,bedrooms,bathrooms,toilets,build_year,facades,number_of_floors,primary_energy_consumption,land_surface,latitude,longitude,nearest_city_distance_km,property_type,province,region,epc,building_state,kitchen_equipment,heating_type,new_construction,furnished,terrace,garden,swimming_pool,elevator,cellar,solar_panels,air_conditioning,has_parking,price,neighbourhood_price_index
125.0,3.0,2.0,,,2.0,,79.0,,50.0844529,4.2660214,38.45,flat,Hainaut,Wallonia,A,,,,1,0,1,1,0,0,0,0,0,0,348800.0,46.7
97.0,2.0,,,2027.0,2.0,,,,50.5534332,4.7024756,15.33,flat,Namur,Wallonia,,New,,,1,0,1,0,0,0,0,0,0,0,325000.0,64.4
187.0,4.0,1.0,3.0,1970.0,3.0,,367.0,360.0,51.32136,4.844195,32.75,house,Antwerp,Flanders,D,To be renovated,,Gas,0,0,1,1,0,0,0,0,0,1,369000.0,26.5
65.0,1.0,1.0,,,,4.0,,,51.1519765,2.7695246,13.0,flat,West Flanders,Flanders,,,,,1,0,1,0,0,1,0,0,0,0,282000.0,78.4
195.0,3.0,2.0,,,,,,,50.8312834,4.4336373,,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,1499000.0,98.0
32.0,2.0,1.0,2.0,,4.0,,,250.0,50.1705387,4.3128685,28.31,bungalow,Hainaut,Wallonia,,Excellent,Fully equipped,Hot air,0,1,1,1,1,0,0,0,0,1,115000.0,13.5
90.0,2.0,1.0,1.0,,,,216.0,,50.05175875,4.4981422,40.1,flat,Namur,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,135000.0,8.2
120.0,2.0,1.0,1.0,1955.0,,,422.0,418.0,50.6005431,5.6076628,5.51,house,Liège,Wallonia,E,To be renovated,,Gas,0,0,1,1,0,0,0,0,0,1,149000.0,57.3
107.0,2.0,1.0,,,3.0,3.0,,,50.968723,3.9900607,4.53,flat,East Flanders,Flanders,,,,Hot air,1,0,1,0,0,0,0,0,0,0,330050.0,37.7
70.0,2.0,1.0,1.0,1988.0,,,,,51.3005552,3.0802076,,flat,West Flanders,Flanders,C,A,Fully equipped,Electricity,0,0,1,0,0,1,0,0,0,0,248000.0,86.9
80.0,2.0,1.0,1.0,1981.0,3.0,2.0,179.0,,49.9230008,5.3789188,64.21,flat,Luxembourg,Wallonia,C,Normal,Partially equipped,Electricity,0,0,1,0,0,0,1,0,0,0,135000.0,33.6
249.0,3.0,1.0,2.0,1982.0,4.0,,302.0,1528.0,50.98158489999999,5.294980000000001,,house,Limburg,Flanders,D,B,Super equipped,Fuel oil,0,0,1,0,0,0,1,0,0,1,589000.0,50.4
90.0,2.0,1.0,0.0,1953.0,,,293.0,,51.2461195,4.4487511,,flat,Antwerp,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,199000.0,35.7
181.0,3.0,1.0,2.0,,3.0,,,,50.6999063,5.2583359,21.43,house,Liège,Wallonia,,New,,,1,0,1,1,0,0,0,0,0,0,332213.0,19.2
150.0,3.0,1.0,2.0,2018.0,4.0,,49.0,,51.17766,4.190221,3.53,flat,East Flanders,Flanders,A,Normal,,Electricity,0,0,1,0,0,0,0,0,0,1,420000.0,33.6
104.0,2.0,1.0,1.0,1977.0,2.0,2.0,124.0,,51.3910737,4.5932544,,flat,Antwerp,Flanders,B,B,Fully equipped,Gas,0,0,0,0,0,0,0,0,0,1,299000.0,51.3
91.0,2.0,1.0,,2023.0,2.0,6.0,20.0,,50.8526436,4.3400451,0.96,flat,Brussels,Brussels,A,New,Super equipped,,1,0,1,0,0,0,0,1,0,0,390000.0,85.5
129.0,3.0,1.0,,,,,,,50.9791274,4.9792871,,flat,Flemish Brabant,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,465000.0,47.8
59.0,,1.0,1.0,2023.0,2.0,4.0,20.0,,50.8526436,4.3400451,0.96,flatStudio,Brussels,Brussels,A,New,Super equipped,,1,0,0,0,0,0,0,1,0,0,265000.0,85.5
446.0,4.0,2.0,3.0,1995.0,4.0,1.0,210.0,2600.0,50.9345828,3.2059291,,villa,West Flanders,Flanders,C,A,,,0,0,0,0,0,0,0,0,0,1,880000.0,14.1
116.0,3.0,1.0,1.0,1913.0,2.0,4.0,208.0,,50.832177,4.388949,3.18,duplex,Brussels,Brussels,D,Excellent,Super equipped,Gas,0,0,1,0,0,0,1,0,0,0,565000.0,88.1
150.0,3.0,1.0,,,,,,,50.4099481,4.3846585,,house,Hainaut,Wallonia,G,,,,0,0,0,0,0,0,0,0,0,0,145000.0,3.2
88.0,2.0,1.0,1.0,2024.0,2.0,5.0,109.0,,50.4563673,4.871877,1.23,flat,Namur,Wallonia,B,New,,Gas,1,0,1,0,0,1,1,0,0,1,293000.0,48.9
152.0,3.0,1.0,3.0,2025.0,,2.0,66.0,,50.6401663,4.77603,20.37,flat,Walloon Brabant,Wallonia,A,New,,Gas,0,0,1,0,0,1,0,0,0,0,426000.0,71.0
170.0,3.0,1.0,,,,,,,50.94031,4.03246,,house,East Flanders,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,295000.0,39.4
92.0,2.0,,,,4.0,10.0,114.0,,50.8676041,4.3737121,,flat,Brussels,Brussels,C,B,Fully equipped,Gas,0,0,1,0,0,1,0,0,0,1,249000.0,71.3
130.0,3.0,1.0,,,,,,,50.7434184,3.2023335,,house,Hainaut,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,179000.0,11.2
271.0,4.0,3.0,,,,,,,50.8979605,4.38225,,house,Brussels,Brussels,A,,,,0,0,0,0,0,0,0,0,0,0,775000.0,53.7
193.0,3.0,2.0,,,,,,,51.31131,4.876492,,penthouse,Antwerp,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,675000.0,26.9
173.0,4.0,1.0,,,3.0,4.0,681.0,783.0,50.5226424,4.4763492,,house,Hainaut,Wallonie,G,D,,Electricity,0,0,1,0,0,0,1,0,0,1,280000.0,25.0
50.0,0.0,1.0,1.0,1968.0,2.0,4.0,321.0,,50.8904355,4.3829068,5.39,flatStudio,Brussels,Brussels,F,Normal,Fully equipped,Fuel oil,0,0,0,0,0,1,1,0,0,0,146000.0,58.2
142.0,2.0,,,,,,,,51.0417595,3.7428235,,house,East Flanders,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,288000.0,75.0
160.0,4.0,1.0,,,,,,,50.94612,4.05612,,house,East Flanders,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,350000.0,52.0
138.0,3.0,1.0,,,3.0,,0.0,236.0,50.90213,4.00511,4.78,house,East Flanders,Flanders,A+,New,,,1,0,0,1,0,0,0,0,0,0,413813.0,51.3
488.0,4.0,,,1968.0,4.0,,1007.0,,50.878917,4.7647017,4.51,villa,Flemish Brabant,Flanders,F,Normal,Partially equipped,Fuel oil,0,0,0,1,0,1,1,0,0,0,1350000.0,78.5
94.0,2.0,1.0,,2014.0,3.0,2.0,132.0,,50.7130513,6.064957,,penthouse,Liège,Wallonie,B,A,Not equipped,Gas,0,0,1,0,0,1,1,0,0,0,298000.0,23.4
200.0,4.0,,3.0,1941.0,2.0,2.0,220.0,103.0,50.8615578,4.2965752,4.09,house,Brussels,Brussels,E,Excellent,Super equipped,Gas,0,0,1,1,0,0,1,0,0,0,480000.0,43.9
165.0,3.0,,1.0,,2.0,2.0,973.0,,50.5162033,3.5837799,17.06,house,Hainaut,Wallonia,G,,,,0,0,1,1,0,0,0,0,0,0,150000.0,8.3
181.0,3.0,3.0,,,,,,,49.5834942,5.818057,,house,Luxembourg,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,580000.0,40.5
60.0,1.0,,,,,,,,50.6868,4.2191,,flat,Walloon Brabant,Wallonia,A,,,,0,0,0,0,0,0,0,0,0,0,199000.0,55.3
154.0,3.0,1.0,,,4.0,,644.0,1059.0,51.1296607,5.1058441,,house,Antwerp,Flanders,F,,Not equipped,Wood,0,0,0,0,0,0,1,0,0,1,250000.0,33.7
176.0,3.0,1.0,2.0,,3.0,,,,50.6999063,5.2583359,21.43,house,Liège,Wallonia,,New,,,1,0,1,1,0,0,0,0,0,0,290333.0,19.2
76.0,1.0,1.0,,,,3.0,,,50.94947433,3.11918807,0.38,groundFloor,West Flanders,Flanders,,New,,,1,0,1,1,0,1,0,0,0,0,242459.0,47.8
120.0,3.0,1.0,,1976.0,,,394.0,621.0,50.8412658,5.2203596,12.91,house,Limburg,Flanders,D,,,Fuel oil,0,0,0,0,0,0,0,0,0,0,279000.0,29.0
107.0,2.0,1.0,,,,,,,50.6136448,3.3988209,,flat,Hainaut,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,275400.0,24.6
337.0,5.0,4.0,,2014.0,,,17.0,980.0,50.8143223,4.5714827,11.62,house,Flemish Brabant,Flanders,A,Normal,,Gas,0,0,1,1,0,0,0,0,0,0,995000.0,67.0
98.0,2.0,1.0,,1946.0,2.0,,478.0,100.0,50.9203613,3.2051449,6.48,house,West Flanders,Flanders,E,Normal,,Gas,0,0,1,0,0,0,0,0,0,1,145000.0,23.1
44.0,2.0,1.0,,1994.0,,,,408.0,50.3747578,5.4687078,23.33,bungalow,Luxembourg,Wallonia,,Normal,,Electricity,0,0,0,1,0,0,0,0,0,0,140000.0,40.1
40.0,1.0,1.0,,,,,,,51.12232,2.64121,,flat,West Flanders,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,132000.0,79.1
30.0,0.0,1.0,1.0,1974.0,2.0,1.0,,,51.1953816,4.409468899999999,,flat,Antwerp,Flanders,D,,,,0,0,0,0,0,1,0,0,0,0,169000.0,84.5
107.0,2.0,2.0,2.0,2019.0,2.0,3.0,120.0,,50.86744,4.37727,3.0,flat,Brussels,Brussels,C,Excellent,Super equipped,Gas,0,1,1,0,0,1,1,0,0,1,495000.0,68.0
103.0,2.0,1.0,,,,,,,50.8518271,4.3129172,,flat,Brussels,Brussels,E,,,,0,0,0,0,0,0,0,0,0,0,259000.0,40.7
100.0,2.0,1.0,,,,,,,51.3344869,3.2036249,,flat,West Flanders,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,469000.0,83.2
151.0,3.0,1.0,,,,,,,51.0825837,3.4519669,,bungalow,East Flanders,Flanders,E,,,,0,0,0,0,0,0,0,0,0,0,360000.0,67.4
100.0,2.0,1.0,2.0,,2.0,2.0,189.0,186.0,50.6706081,5.5733347,2.84,house,Liège,Wallonia,C,Excellent,,Gas,0,0,1,1,0,0,1,0,0,1,249000.0,44.5
133.0,2.0,1.0,,,,,,,49.9598084,5.1258219,,house,Luxembourg,Wallonia,E,,,,0,0,0,0,0,0,0,0,0,0,95000.0,13.7
148.0,3.0,1.0,2.0,1967.0,3.0,,237.0,330.0,51.03698,4.085957,11.3,house,East Flanders,Flanders,C,Normal,,Gas,0,0,0,0,0,0,0,0,0,0,325000.0,35.3
100.0,2.0,1.0,1.0,1887.0,3.0,2.0,492.0,290.0,50.4637256,4.3262289,10.11,house,Hainaut,Wallonia,F,To renovate,Partially equipped,Fuel oil,0,0,1,1,0,0,1,0,0,0,135000.0,14.2
133.0,2.0,,1.0,,2.0,3.0,104.0,,50.7868412,3.1270096,,flat,West Flanders,Flanders,F,D,Fully equipped,Gas,0,0,0,0,0,0,0,0,0,0,85000.0,7.6
126.0,3.0,1.0,1.0,,3.0,,538.0,385.0,50.5935483,3.3886363,1.51,house,Hainaut,Wallonia,G,To renovate,Fully equipped,,0,0,1,1,0,0,1,0,0,0,160000.0,49.9
190.0,2.0,2.0,1.0,2003.0,,2.0,210.0,,50.865341,4.295748,4.33,loft,Brussels,Brussels,D,Excellent,Super equipped,Gas,0,0,1,0,0,0,1,0,0,0,584000.0,51.6
107.0,2.0,1.0,,,,,,,51.24867,4.439379,,flat,Antwerp,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,215000.0,40.4
189.0,4.0,1.0,,,,,,,50.7365889,3.7391483,,house,Hainaut,Wallonia,B,,,,0,0,0,0,0,0,0,0,0,0,299500.0,18.0
100.0,1.0,1.0,1.0,1930.0,2.0,1.0,779.0,55.0,51.3209384,4.953973299999999,,house,Antwerp,Flanders,F,C,Partially equipped,Electricity,0,0,0,0,0,0,0,0,0,0,189000.0,60.5
157.0,2.0,3.0,4.0,2020.0,2.0,,45.0,,50.84492,4.51848,11.84,flat,Flemish Brabant,Flanders,A,New,,Gas,0,0,1,0,0,1,0,0,0,1,1215000.0,97.8
,2.0,,,,2.0,,650.0,236.0,50.6599623,5.6603569,6.35,house,Liège,Wallonia,G,To be renovated,,Gas,0,0,0,1,0,0,0,0,0,0,95000.0,18.6
65.0,1.0,1.0,,,,,,,51.18088,4.376759,,flat,Antwerp,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,209000.0,43.9
210.0,6.0,5.0,,,,,,,50.80373,4.34242,,penthouse,Brussels,Brussels,A,,,,0,0,0,0,0,0,0,0,0,0,1850000.0,82.0
125.0,2.0,1.0,2.0,1890.0,2.0,3.0,138.0,,50.8313201,4.352647999999999,,duplex,Brussels,Brussels,C,A,Super equipped,Gas,0,0,1,1,0,0,1,0,0,0,599000.0,79.7
232.0,4.0,2.0,2.0,1981.0,3.0,,276.0,1129.0,50.8439953,4.5003682,10.57,house,Flemish Brabant,Flanders,C,Excellent,Super equipped,Fuel oil,0,0,1,1,0,0,1,1,0,0,920000.0,96.0
150.0,4.0,1.0,,,3.0,,279.0,240.0,50.6632175,5.6236919,4.08,house,Liège,Wallonia,D,Excellent,Partially equipped,Gas,0,0,1,1,0,0,1,0,0,0,265000.0,20.2
55.0,1.0,,,,,,,,50.59344,5.86315,,flat,Liège,Wallonia,C,,,,0,0,0,0,0,0,0,0,0,0,86000.0,9.0
136.0,3.0,1.0,2.0,2024.0,4.0,,1.0,820.0,51.2173934,5.2082538,,house,Antwerp,Flanders,A,,Fully equipped,,0,0,0,0,0,0,0,0,0,0,439000.0,32.7
63.0,1.0,1.0,1.0,2019.0,2.0,5.0,65.0,,51.1787193,4.3473971,,flat,Antwerp,Flanders,A,B,Fully equipped,Gas,0,0,1,0,0,1,1,0,0,1,250000.0,41.4
380.0,4.0,2.0,2.0,,,,77.0,,51.00329,4.59705,8.63,villa,Antwerp,Flanders,A,Normal,,Gas,0,0,1,1,0,0,0,1,0,0,899000.0,52.4
158.0,3.0,1.0,,1960.0,4.0,,369.0,1064.0,51.2297876,4.5070936,7.37,house,Antwerp,Flanders,D,Normal,Partially equipped,Gas,0,0,0,1,0,0,1,0,0,0,495000.0,38.3
122.0,3.0,2.0,,,,,,,49.6731838,5.8234368,,flat,Luxembourg,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,459900.0,79.2
98.0,2.0,1.0,1.0,2026.0,,4.0,,,50.6422504,4.5680813,27.18,flat,Walloon Brabant,Wallonia,,New,Super equipped,,1,0,1,0,0,1,1,0,0,0,369000.0,74.7
,3.0,2.0,,,,,,,50.740731,3.59583,,house,East Flanders,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,214900.0,46.8
247.0,4.0,2.0,,1982.0,,,318.0,800.0,50.8512054,4.236549699999999,,house,Flemish Brabant,Flanders,D,A,,Gas,0,0,1,0,0,0,1,0,0,1,565000.0,75.7
,2.0,,,,,,906.0,,51.3820948,4.5820831,,house,Antwerp,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,250000.0,51.3
183.0,3.0,1.0,,,4.0,,511.0,1668.0,50.5082931,5.4220412,10.05,house,Liège,Wallonia,G,,,Fuel oil,0,0,1,0,0,0,0,0,0,1,470000.0,75.5
114.0,2.0,1.0,1.0,,2.0,,116.0,,51.17009119999999,4.392208699999999,,flat,Antwerp,Flanders,B,C,Partially equipped,Gas,0,0,1,0,0,1,1,0,0,0,235000.0,59.8
230.0,3.0,2.0,2.0,,2.0,,540.0,,50.3830616,3.7175716,18.67,house,Hainaut,Wallonia,G,To renovate,,Fuel oil,0,0,1,1,0,0,0,0,0,1,190000.0,4.0
120.0,2.0,3.0,4.0,2027.0,2.0,6.0,45.0,,50.84232,4.43703,6.14,flat,Brussels,Brussels,A,New,,,0,0,1,0,0,1,0,0,0,1,817500.0,96.8
142.0,2.0,1.0,,,,,,,50.02589,5.372729,,house,Luxembourg,Wallonia,G,,,,0,0,0,0,0,0,0,0,0,0,125000.0,15.6
210.0,4.0,1.0,1.0,,4.0,2.0,354.0,1003.0,50.8799976,3.5490473,,house,East Flanders,Flanders,D,B,Fully equipped,,0,0,1,1,0,0,0,0,0,0,388000.0,34.4
187.0,2.0,1.0,2.0,2002.0,2.0,,189.0,,51.16051,4.989314,35.31,flat,Antwerp,Flanders,B,Normal,,Gas,0,0,1,0,0,1,0,0,0,0,499000.0,60.0
135.0,2.0,1.0,1.0,1964.0,,,73.0,188.0,50.8206405,5.1799062,,house,Limburg,Flanders,A,A,Fully equipped,Gas,0,0,1,0,0,0,1,0,1,1,419000.0,37.6
96.0,2.0,1.0,,,,,,,50.522417,5.2444821,,flat,Liège,Wallonia,A,,,,0,0,0,0,0,0,0,0,0,0,310000.0,35.1
72.0,2.0,,,,2.0,2.0,,,51.035483,4.4860521,0.92,flat,Antwerp,Flanders,,New,,,1,0,1,0,0,0,0,0,0,0,345000.0,81.9
114.0,2.0,2.0,2.0,2025.0,2.0,5.0,58.0,,50.8140715,4.3203704,4.18,penthouse,Brussels,Brussels,B,New,Super equipped,,1,0,1,1,0,1,1,0,0,1,449500.0,79.5
57.0,1.0,,1.0,,2.0,6.0,289.0,,50.81378369999999,4.3318123,,flat,Brussels,Brussels,F,D,,Gas,0,0,1,0,0,1,1,0,0,0,195000.0,75.7
,3.0,1.0,1.0,1973.0,,,268.0,,51.2200806,4.4528116,,flat,Antwerp,Flanders,C,A,,Gas,0,0,0,0,0,1,0,0,0,0,235000.0,46.2
,2.0,1.0,1.0,1968.0,,6.0,263.0,,51.2331802,4.4640578,,flat,Antwerp,Flanders,C,A,,,0,0,0,0,0,1,0,0,0,1,245000.0,39.4
185.0,4.0,1.0,1.0,1935.0,2.0,,302.0,,51.07892589999999,4.4002276,,mansion,Antwerp,Flanders,D,B,Fully equipped,Gas,0,0,1,0,0,0,1,0,0,0,329000.0,28.9
56.0,1.0,,,,,,334.0,,50.6056059,3.3880367,0.19,flat,Hainaut,Wallonia,D,,,Fuel oil,0,0,0,0,0,0,0,0,0,0,110000.0,54.3
180.0,4.0,2.0,3.0,2016.0,2.0,,71.0,217.0,51.11766,4.39401,11.33,house,Antwerp,Flanders,A,Normal,,Electricity,0,0,1,1,0,0,0,0,0,0,585000.0,60.8
88.0,2.0,1.0,,,,,,,50.8557037,4.4060104,,flat,Brussels,Brussels,B,,,,0,0,0,0,0,0,0,0,0,0,350000.0,66.7
204.0,2.0,1.0,1.0,1990.0,4.0,8.0,110.0,,51.2192143,2.8884419,1.99,flat,West Flanders,Flanders,B,Excellent,,,0,0,1,0,0,1,0,0,1,0,545000.0,89.3
181.0,3.0,1.0,,,,,,,51.22448,5.305572,,house,Limburg,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,320000.0,42.8
223.0,4.0,,,,,,,,51.25079,5.540933,,house,Limburg,Flanders,C,,,,0,0,0,0,0,0,0,0,0,0,499000.0,25.6
,3.0,,,,,,,,50.4580928,3.9958124,,house,Hainaut,Wallonia,E,,,,0,0,0,0,0,0,0,0,0,0,130000.0,43.7
161.0,4.0,1.0,0.0,1930.0,,,299.0,550.0,50.8603445,2.9134356,,house,West Flanders,Flanders,C,B,,Gas,0,0,0,0,0,0,1,0,0,0,259000.0,74.7
260.0,5.0,1.0,2.0,2025.0,,3.0,16.0,415.0,50.8224536,3.946313,,house,East Flanders,Flanders,A,A,,,0,0,0,0,0,0,0,0,0,1,465000.0,28.7
200.0,3.0,1.0,,,,,,,50.8529656,3.4090889,,house,West Flanders,Flanders,,,,,0,0,0,0,0,0,0,0,0,0,465000.0,49.8
57.0,1.0,,,,2.0,,,,51.1972096,3.1759534,,flat,West Flanders,Flanders,,,,,1,0,1,0,0,0,0,0,0,0,260000.0,75.3
140.0,2.0,1.0,2.0,1935.0,4.0,2.0,535.0,4690.0,50.5951833,5.4103498,6.5,house,Liège,Wallonia,G,To renovate,Partially equipped,Fuel oil,0,0,1,1,0,0,0,0,0,0,330000.0,7.8
81.0,2.0,1.0,,,,,,,50.8484539,4.4119001,,flat,Brussels,Brussels,F,,,,0,0,0,0,0,0,0,0,0,0,295000.0,77.3
152.0,4.0,2.0,2.0,,4.0,3.0,412.0,217.0,50.2340362,4.9169434,26.14,house,Namur,Wallonia,E,To be renovated,Fully equipped,Fuel oil,0,1,1,1,0,0,1,0,0,0,275000.0,23.9
87.0,2.0,2.0,1.0,1995.0,,6.0,189.0,,51.1143642,2.6184365,19.08,flat,West Flanders,Flanders,B,Fully renovated,,,0,0,1,0,0,1,0,0,0,0,650000.0,96.8
87.0,2.0,1.0,,,,,,,51.1550811,4.46518059,,penthouse,Antwerp,Flanders,B,,,,0,0,0,0,0,0,0,0,0,0,385000.0,68.7
120.0,2.0,,,,,,,,50.774488,3.8822941,,house,East Flanders,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,77500.0,25.7
145.0,3.0,2.0,2.0,2024.0,2.0,3.0,50.0,,50.8427501,4.3515499,0.45,flat,Brussels,Brussels,B,New,Super equipped,Gas,1,0,1,0,0,1,1,0,0,0,890000.0,88.3
65.0,1.0,1.0,1.0,1970.0,2.0,15.0,160.0,,50.866091,4.3349933,2.4,flat,Brussels,Brussels,D,Normal,,Gas,0,0,1,0,0,1,1,0,0,0,135000.0,53.1
110.0,2.0,1.0,,2018.0,,9.0,94.0,,51.1953719,3.220332,1.58,penthouse,West Flanders,Flanders,A,Excellent,Fully equipped,,0,0,1,0,0,1,1,0,0,0,499000.0,50.1
122.0,2.0,1.0,,1933.0,3.0,,963.0,685.0,51.0871862,3.6508662,5.91,house,East Flanders,Flanders,F,To be renovated,,Gas,0,0,1,1,0,0,0,0,0,0,345000.0,56.6
130.0,3.0,2.0,2.0,,,,,,51.0315098,3.7645417,4.16,flat,East Flanders,Flanders,,,,,1,0,1,0,0,1,0,0,0,0,528000.0,76.0
109.0,2.0,1.0,1.0,,,,788.0,,50.72174,4.19262,17.76,house,Flemish Brabant,Flanders,F,To be renovated,,,0,0,0,0,0,0,0,0,0,1,249000.0,40.3
117.0,2.0,1.0,2.0,2024.0,3.0,4.0,,,50.7465137,3.6019893,21.57,flat,East Flanders,Flanders,,,Super equipped,,1,0,1,0,0,0,0,0,0,0,430615.0,41.1
519.0,5.0,2.0,0.0,2004.0,4.0,2.0,,6044.0,50.82807589999999,3.7595796,,villa,East Flanders,Flanders,B,A,,Fuel oil,0,0,1,0,1,0,0,0,0,1,1745000.0,35.0
125.0,3.0,1.0,1.0,1965.0,2.0,3.0,488.0,,50.8389572,4.304168,3.32,flat,Brussels,Brussels,G,Normal,Fully equipped,Gas,0,0,1,1,0,0,1,0,0,0,320000.0,51.7
330.0,4.0,2.0,,,,,,,50.8,4.3333333,,house,Brussels,Brussels,F,,,,0,0,0,0,0,0,0,0,0,0,1295000.0,85.3
250.0,4.0,1.0,,,,,,,51.142633,4.2691597,,house,East Flanders,Flanders,D,,,,0,0,0,0,0,0,0,0,0,0,575000.0,33.6
118.0,2.0,1.0,1.0,1899.0,2.0,,351.0,450.0,50.4354272,4.5263904,6.41,house,Hainaut,Wallonia,E,To be renovated,,Gas,0,0,1,1,0,0,0,1,0,0,139000.0,12.5
106.0,3.0,2.0,,2002.0,3.0,3.0,137.0,,51.347583,3.2787422,,flat,West Flanders,Flanders,B,,Super equipped,Gas,0,0,1,0,0,1,0,0,0,0,1550000.0,99.5
96.0,2.0,1.0,1.0,,,2.0,,,50.87486,5.513334,10.06,groundFloor,Limburg,Flanders,,,,,0,0,1,0,0,1,0,0,0,0,374082.0,75.5
136.0,2.0,1.0,0.0,1954.0,,,110.0,,51.0393585,5.1711195,,flat,Limburg,Flanders,B,A,,,0,0,0,0,0,0,0,0,0,0,329000.0,41.4
364.0,5.0,2.0,2.0,,4.0,,280.0,31042.0,51.00164,4.456824,3.36,house,Flemish Brabant,Flanders,C,To be renovated,,,0,0,1,1,0,0,0,0,0,0,998000.0,42.8
440.0,4.0,2.0,3.0,1874.0,4.0,,180.0,508.0,51.0300642,5.0445051,23.32,house,Limburg,Flanders,B,,,Gas,0,0,0,0,0,0,0,0,1,0,599000.0,32.5
243.0,3.0,1.0,2.0,1995.0,4.0,,86.0,851.0,50.9765477,4.4246559,6.92,villa,Flemish Brabant,Flanders,A,Excellent,Super equipped,Gas,0,0,1,1,1,0,0,1,0,0,825000.0,43.7
162.0,4.0,1.0,,1850.0,2.0,,385.0,89.0,51.0514749,3.7139421,0.4,house,East Flanders,Flanders,D,,,,0,0,0,0,0,0,0,0,0,0,445000.0,87.2
141.0,3.0,1.0,,,,,,,51.0789347,3.8731876,,house,East Flanders,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,335000.0,51.5
135.0,2.0,2.0,,,,,,,50.8228861,4.4141387,,house,Brussels,Brussels,G,,,,0,0,0,0,0,0,0,0,0,0,675000.0,76.3
113.0,3.0,2.0,,,,,,,50.8530217,4.4118976,,flat,Brussels,Brussels,,A,,,1,0,1,0,0,1,0,0,0,1,490000.0,83.2
120.0,3.0,2.0,1.0,,,,,,51.0315098,3.7645417,4.16,flat,East Flanders,Flanders,,,,,1,0,1,0,0,1,0,0,0,0,509000.0,76.0
348.0,3.0,1.0,2.0,,,,243.0,3813.0,50.5539187,4.89617233,9.77,house,Namur,Wallonia,C,Normal,,Fuel oil,0,0,0,0,0,0,0,0,0,0,695000.0,33.3
104.0,2.0,1.0,1.0,2023.0,2.0,4.0,,,51.16028600000001,4.9885048,,flat,Antwerp,Flanders,A,,Fully equipped,,1,0,1,0,0,1,1,0,0,0,349700.0,60.0
,3.0,1.0,,,,,,,50.4355319,4.7601498,,house,Namur,Wallonia,,,,,0,0,0,0,0,0,0,0,0,0,286000.0,38.3
111.0,2.0,1.0,,,,,,,50.8900277,3.4289039,,flat,West Flanders,Flanders,A,,,,0,0,0,0,0,0,0,0,0,0,565000.0,69.1
128.0,3.0,2.0,,,,,,,50.8321363,4.3130966,,flat,Brussels,Brussels,,,,,0,0,0,0,0,0,0,0,0,0,459000.0,74.8
160.0,3.0,,,,3.0,,,447.0,50.9478621,4.3302827,11.33,house,Flemish Brabant,Flanders,,New,,,1,0,0,0,0,0,0,0,0,0,523455.0,54.1
215.0,4.0,1.0,2.0,,3.0,,153.0,254.0,50.8346961,3.160351,7.38,house,West Flanders,Flanders,B,Excellent,,Gas,0,0,1,1,0,0,0,0,0,1,360000.0,22.4
86.0,1.0,1.0,,,,,,,50.0062326,5.7180245,,flat,Luxembourg,Wallonia,A,,,,0,0,0,0,0,0,0,0,0,0,245000.0,55.5
105.0,2.0,1.0,1.0,,,1.0,144.0,,51.202202,3.7801045,,groundFloor,East Flanders,Flanders,B,B,,Gas,0,0,1,1,0,0,0,0,0,1,319000.0,48.1
157.0,4.0,,,,,,,,50.8736864,4.2989057,,flat,Brussels,Brussels,D,,,,0,0,0,0,0,0,0,0,0,0,325000.0,50.9
96.0,2.0,1.0,,,,,,,50.468673,4.8545007,,flat,Namur,Wallonia,A,,,,0,0,0,0,0,0,0,0,0,0,376000.0,77.2
247.0,4.0,2.0,,,,,,,50.97734,4.93962,,house,Flemish Brabant,Flanders,F,,,,0,0,0,0,0,0,0,0,0,0,320000.0,49.3
285.0,3.0,1.0,2.0,2004.0,4.0,,,,51.1005517,5.7033969,,house,Limburg,Flanders,B,A,Super equipped,Gas,0,0,1,1,1,0,0,0,1,1,749500.0,50.5
91.0,2.0,,,,4.0,6.0,75.0,,50.6868,4.2191,20.02,flat,Walloon Brabant,Wallonia,A,New,Super equipped,,1,0,1,0,0,1,0,0,0,0,265000.0,55.3
