refnis,postal_code_main,n_postal_codes,municipality,province,region,year,property_type,median_price_eur,n_transactions,n_quarters
44020,9890,1,GAVERE,East Flanders,Flanders,2022,houses_all,366040,137,4
44020,9890,1,GAVERE,East Flanders,Flanders,2023,houses_all,349149,124,4
44020,9890,1,GAVERE,East Flanders,Flanders,2024,houses_all,342379,124,4
44020,9890,1,GAVERE,East Flanders,Flanders,2025,houses_all,380426,129,4
44020,9890,1,GAVERE,East Flanders,Flanders,2010,houses_closed,180724,62,2
44020,9890,1,GAVERE,East Flanders,Flanders,2011,houses_closed,199500,53,1
44020,9890,1,GAVERE,East Flanders,Flanders,2012,houses_closed,210000,45,1
44020,9890,1,GAVERE,East Flanders,Flanders,2013,houses_closed,220000,46,1
44020,9890,1,GAVERE,East Flanders,Flanders,2014,houses_closed,211500,73,1
44020,9890,1,GAVERE,East Flanders,Flanders,2015,houses_closed,211000,53,1
44020,9890,1,GAVERE,East Flanders,Flanders,2016,houses_closed,228750,53,1
44020,9890,1,GAVERE,East Flanders,Flanders,2017,houses_closed,249031,73,3
44020,9890,1,GAVERE,East Flanders,Flanders,2019,houses_closed,242500,62,2
44020,9890,1,GAVERE,East Flanders,Flanders,2020,houses_closed,278750,59,1
44020,9890,1,GAVERE,East Flanders,Flanders,2021,houses_closed,281255,70,2
44020,9890,1,GAVERE,East Flanders,Flanders,2022,houses_closed,314143,74,2
44020,9890,1,GAVERE,East Flanders,Flanders,2023,houses_closed,296279,69,2
44020,9890,1,GAVERE,East Flanders,Flanders,2024,houses_closed,257500,61,1
44020,9890,1,GAVERE,East Flanders,Flanders,2025,houses_closed,306579,65,2
44020,9890,1,GAVERE,East Flanders,Flanders,2014,houses_open,296500,45,1
44020,9890,1,GAVERE,East Flanders,Flanders,2016,houses_open,350000,37,1
44020,9890,1,GAVERE,East Flanders,Flanders,2018,houses_open,324000,51,1
44020,9890,1,GAVERE,East Flanders,Flanders,2019,houses_open,328168,66,1
44020,9890,1,GAVERE,East Flanders,Flanders,2020,houses_open,322000,61,2
44020,9890,1,GAVERE,East Flanders,Flanders,2021,houses_open,441662,59,2
44020,9890,1,GAVERE,East Flanders,Flanders,2022,houses_open,423500,63,2
44020,9890,1,GAVERE,East Flanders,Flanders,2023,houses_open,500015,55,1
44020,9890,1,GAVERE,East Flanders,Flanders,2024,houses_open,376007,63,2
44020,9890,1,GAVERE,East Flanders,Flanders,2025,houses_open,405250,64,2
41018,9500,2,GRAMMONT,East Flanders,Flanders,2014,apartments,147529,57,2
41018,9500,2,GRAMMONT,East Flanders,Flanders,2018,apartments,206789,81,3
41018,9500,2,GRAMMONT,East Flanders,Flanders,2019,apartments,175000,43,1
41018,9500,2,GRAMMONT,East Flanders,Flanders,2022,apartments,217500,51,1
41018,9500,2,GRAMMONT,East Flanders,Flanders,2023,apartments,210000,56,1
41018,9500,2,GRAMMONT,East Flanders,Flanders,2024,apartments,227750,69,1
41018,9500,2,GRAMMONT,East Flanders,Flanders,2025,apartments,223367,117,3
41018,9500,2,GRAMMONT,East Flanders,Flanders,2010,houses_all,149597,347,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2011,houses_all,157515,377,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2012,houses_all,155757,335,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2013,houses_all,152144,369,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2014,houses_all,169159,400,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2015,houses_all,154778,185,3
41018,9500,2,GRAMMONT,East Flanders,Flanders,2016,houses_all,163296,399,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2017,houses_all,182448,421,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2018,houses_all,168204,404,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2019,houses_all,187705,573,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2020,houses_all,193850,386,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2021,houses_all,207781,440,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2022,houses_all,220436,502,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2023,houses_all,244725,412,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2024,houses_all,243895,428,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2025,houses_all,243892,512,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2010,houses_closed,133663,288,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2011,houses_closed,142982,311,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2012,houses_closed,136774,285,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2013,houses_closed,139953,299,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2014,houses_closed,148838,315,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2015,houses_closed,146347,159,3
41018,9500,2,GRAMMONT,East Flanders,Flanders,2016,houses_closed,146758,320,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2017,houses_closed,162934,317,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2018,houses_closed,151355,328,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2019,houses_closed,173052,461,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2020,houses_closed,177259,309,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2021,houses_closed,190044,351,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2022,houses_closed,197028,392,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2023,houses_closed,210198,316,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2024,houses_closed,216039,330,4
41018,9500,2,GRAMMONT,East Flanders,Flanders,2025,houses_closed,217626,406,4
